Celsius,Voltaje
30.823224231326773,0.13252460517280842
31.1284046692607,0.13229571984435798
31.433585107194627,0.13115129320210575
31.738765545128555,0.1297016861219196
32.12024109254597,0.12764171816586556
32.4254215304799,0.12611581597619592
32.65430685893035,0.12428473334859236
33.03578240634776,0.12260624093995574
33.2646677347982,0.12092774853131914
33.56984817273213,0.11947814145113299
33.87502861066606,0.11825741969939726
34.1039139391165,0.11711299305714504
34.33279926756695,0.11581597619592585
34.637979705500875,0.11482413977264057
35.019455252918284,0.11375600823987182
35.019455252918284,0.11268787670710308
35.17204547188525,0.11184863050278478
35.62981612878614,0.11070420386053254
35.858701457236585,0.1100175478751812
36.08758678568703,0.10910200656137942
36.31647211413748,0.10811017013809415
36.392767223620965,0.10734721904325932
36.54535744258793,0.10673685816739147
36.92683299000534,0.1057450217441062
37.0794232089723,0.1049057755397879
37.30830853742275,0.1040665293354696
37.46089875638971,0.10345616845960173
37.689784084840156,0.10261692225528343
37.84237430380712,0.1023117418173495
38.071259632257565,0.10177767605096513
38.3764400701915,0.10116731517509728
38.3764400701915,0.10048065918974594
38.68162050812543,0.09987029831387809
38.83421072709239,0.09941252765697718
38.986800946059354,0.09903105210955977
39.2156862745098,0.09872587167162584
39.36827649347676,0.09842069123369192
39.52086671244373,0.09811551079575799
39.74975204089417,0.09781033035782406
39.902342259861136,0.0976577401388571
40.13122758831159,0.09727626459143969
40.28381780727855,0.09712367437247273
40.512703135729,0.09658960860608835
40.512703135729,0.09605554283970398
40.74158846417944,0.09536888685435263
40.89417868314641,0.09483482108796826
40.97047379262989,0.09445334554055085
41.199359121080334,0.09407186999313344
41.275654230563816,0.093842984664683
41.42824444953078,0.0933852140077821
41.657129777981226,0.09323262378881514
41.80971999694819,0.09315632867933166
41.96231021591515,0.0930037384603647
42.03860532539864,0.0925459678034638
42.191195544365605,0.09201190203707943
42.26749065384909,0.09178301670862897
42.26749065384909,0.09140154116121156
42.49637598229953,0.09132524605172808
42.72526131074998,0.09094377050431067
43.030441748683906,0.09086747539482719
43.10673685816739,0.09086747539482719
43.25932707713435,0.09071488517586022
43.411917296101315,0.09056229495689326
43.56450751506828,0.09033340962844282
43.793392843518724,0.08987563897154192
43.94598306248569,0.08964675364309148
44.09857328145266,0.08949416342412451
44.17486839093614,0.08918898298619059
44.403753719386586,0.0891126878767071
44.48004882887007,0.08888380254825666
44.63263904783703,0.08880750743877318
44.785229266803995,0.08857862211032273
44.93781948577096,0.0882734416723888
45.01411459525444,0.08804455634393836
45.242999923704886,0.08743419546807049
45.31929503318837,0.08743419546807049
45.70077058060578,0.0869764248111696
45.54818036163881,0.08667124437323567
45.85336079957274,0.0861371786068513
45.92965590905623,0.08583199816891737
46.158541237506675,0.08545052262149996
46.31113145647364,0.08514534218356604
46.31113145647364,0.08476386663614863
46.616311894407566,0.08438239108873122
46.69260700389105,0.08369573510337987
46.921492332341494,0.08346684977492942
47.07408255130846,0.08300907911802853
47.07408255130846,0.08278019378957809
47.15037766079194,0.08247501335164416
47.379262989242385,0.0823224231326772
47.379262989242385,0.08216983291371023
47.45555809872587,0.08209353780422675
47.53185320820935,0.08209353780422675
47.837033646143276,0.08201724269474327
47.760738536659794,0.08201724269474327
47.913328755626765,0.08201724269474327
48.14221408407721,0.08178835736629282
48.06591897459373,0.0814831769283589
48.14221408407721,0.08133058670939193
48.294804303044174,0.08110170138094148
